"";"VTI";"TLT";"BIL";"GLD";"SPY";"Date";"Date_aux";"carteraevol_sinreb_Activo1";"carteraevol_sinreb_Activo2";"carteraevol_sinreb_Activo3";"carteraevol_sinreb_Activo4";"carteraevol_sinreb_Activo5";"carteraevol_sinreb";"pond_sinreb_Activo1";"pond_sinreb_Activo2";"pond_sinreb_Activo3";"pond_sinreb_Activo4";"pond_sinreb_Activo5";"month";"Cantreb_Activo1";"Cantreb_Activo2";"Cantreb_Activo3";"Cantreb_Activo4";"Cantreb_Activo5";"carteraevol_conreb_Activo1";"carteraevol_conreb_Activo2";"carteraevol_conreb_Activo3";"carteraevol_conreb_Activo4";"carteraevol_conreb_Activo5";"carteraevol_conreb"
"2018-06-29";131,255646;112,26162;88,277458;118,650002;253,381668;2018-06-29;"2018-06";58,4951752046102;51,0618454548991;26,2849278181639;46,1529514308208;0;181,994899908494;0,321411068299283;0,280567452607588;0,144426727514781;0,253594751578348;0;6;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;50,6268950724701;47,5930470205954;49,4399937842008;47,0879707490148;0;194,747906626281
"2018-07-31";135,611191;110,648544;88,400032;115,989998;262,768616;2018-07-31;"2018-07";60,4362602219097;50,3281428999297;26,3214246636257;45,1182524561188;0;182,204080241584;0,331695427137402;0,276218528329331;0,144461225175233;0,247624819358033;0;7;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;52,3068816209986;46,9091872837076;49,5086416353669;46,0323096581345;0;194,757020198208
"2018-08-31";140,265854;112,100327;88,54023;113,510002;271,156097;2018-08-31;"2018-08";62,5106496748664;50,9884818401663;26,3631691179149;44,1535737118519;0;184,015874344799;0,339702484350546;0,277087409016826;0,143265732979737;0,23994437365289;0;8;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;54,102241611065;47,5246672365419;49,5871598483467;45,0480873476648;0;196,262156043618
"2018-09-28";140,540955;108,88942;88,664146;112,760002;272,768311;2018-09-28;"2018-09";62,6332507338255;49,5280108706216;26,4000655486608;43,8618357178389;0;182,423162870947;0,343340449469866;0,271500669603342;0,144718823712848;0,240440057213943;0;9;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;54,2083514043254;46,1634108442882;49,6565592897053;44,7504389914367;0;194,778760529756
"2018-10-31";130,125961;105,69838;88,815414;115,150002;253,918854;2018-10-31;"2018-10";57,991721646498;48,0765763436622;26,4451061349133;44,7915074587603;0;177,304911583834;0,32707340777234;0,271151971562449;0,149150443147253;0,252624177517958;0;10;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;50,1911618624873;44,8105770194726;49,7412772816954;45,6989450866169;0;190,441961250272
"2018-11-30";132,746155;107,587418;88,980537;115,540001;258,628845;2018-11-30;"2018-11";59,1594329927975;48,9357993480553;26,4942720968072;44,943210826663;0;179,532715264323;0,329518956507164;0,272573159025685;0,147573505239979;0,250334379227173;0;11;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;51,2018024768158;45,6114301904645;49,8337547983637;45,8537218349911;0;192,500709300635
"2018-12-31";120,565186;113,885071;89,143173;121,25;235,856949;2018-12-31;"2018-12";53,7308823930242;51,8002670460502;26,5426975455852;47,1643090320978;0;179,238156016757;0,299773684281826;0,289002454595701;0,14808620070329;0,263137660419182;0;12;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;48,2073543054205;48,2073543054205;48,2073543054205;48,2073543054205;0;192,829417221682
"2019-01-31";130,861847;114,316254;89,299118;124,75;254,741058;2019-01-31;"2019-01";58,3196753902982;51,9963892800673;26,5891307252606;48,5257530041584;0;185,430948399785;0,314508855687684;0,280408366180409;0,143391008646168;0,261691769485739;0;1;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;52,3244199481493;48,3898733262979;48,2916871333215;49,5989068008347;0;198,604887208603
"2019-02-28";135,518936;112,74276;89,464172;123,989998;262,998566;2019-02-28;"2019-02";60,3951460104227;51,2806904735454;26,6382761421586;48,2301243922572;0;186,544237018384;0,323757769072602;0,274898283073155;0,142798708595502;0,25854523925874;0;2;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;54,1865324443294;47,7238160275721;48,3809459782756;49,2967403209433;0;199,58803477112
"2019-03-29";137,438828;119,024414;89,620705;122,010002;267,759094;2019-03-29;"2019-03";61,2507619198056;54,1378810766131;26,6848844009301;47,459937643999;0;189,533465041348;0,32316594806328;0,285637584184949;0,140792468470455;0,250403999281316;0;3;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;54,9541911436835;50,3828293411087;48,4655967881755;48,5095207853119;0;202,31213805828
"2019-04-30";142,83345;116,654518;89,793236;121,199997;278,697632;2019-04-30;"2019-04";63,6549202830401;53,0599413203884;26,7362561212327;47,144858665545;0;190,595976390206;0,33397830053201;0,278389619368245;0,14027712771069;0,247354952389055;0;4;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;57,111202323493;49,3796564481578;48,5588990879003;48,1874737912982;0;203,237231650849
"2019-05-31";133,620789;124,632797;89,983742;123,330002;260,924805;2019-05-31;"2019-05";59,5492209419567;56,6888364788056;26,792979961864;47,9733965134618;0;191,004433896088;0,31176878843741;0,296793301194495;0,140274125659513;0,251163784708583;0;5;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;53,4275683686403;52,7568482005385;48,6619220108033;49,0343348692967;0;203,880673449279
"2019-06-28";143,078644;125,817001;90,14711;133,199997;279,081573;2019-06-28;"2019-06";63,7641930375936;57,2274679508534;26,8416233662515;51,8126665697526;0;199,645950924451;0,319386357410889;0,286644771335779;0,134446119452774;0,259522751800557;0;6;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;57,2092418523464;53,2581197130961;48,7502690910465;52,9585109184326;0;212,176141574922
"2019-07-31";145,099625;126,139664;90,309784;133,210007;283,301147;2019-07-31;"2019-07";64,6648601043664;57,3742302035272;26,890060129665;51,8165602995127;0;200,745710737071;0,322123246703198;0,285805509830662;0,13395085768425;0,258120385781891;0;7;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;58,0173204556633;53,3947024049772;48,8382408660055;52,9624907585694;0;213,212754485215
"2019-08-30";142,077667;140,077011;90,462837;143,75;278,557709;2019-08-30;"2019-08";63,318099274962;63,7135887355465;26,9356322060308;55,9164488524871;0;209,883769069026;0,301681733446182;0,303566059529798;0,128335946726649;0,266416260297371;0;8;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;56,8090064735317;59,2943573729807;48,9210097416266;57,1530489187975;0;222,177422506936
"2019-09-30";144,605713;136,32312;90,60923;138,869995;283,977905;2019-09-30;"2019-09";64,4447440952184;62,0061431980909;26,9792212436545;54,0182050265227;0;207,448313563486;0,310654461288238;0,298899239685141;0,130052738343413;0,260393560683207;0;9;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;57,8198323451262;57,7053417814558;49,0001769844039;55,2128251658307;0;219,738176276817
"2019-10-31";147,651016;134,805511;90,754883;142,429993;290,255127;2019-10-31;"2019-10";65,8019088189068;61,3158635083896;27,0225899436401;55,4029872601363;0;209,543349531073;0,314025279094573;0,292616604848617;0,128959425360493;0,264398690696317;0;10;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;59,0374807024916;57,0629405069279;49,0789440457542;56,6282320517077;0;221,807597306881
"2019-11-29";153,243729;134,256699;90,853111;137,860001;300,76181;2019-11-29;"2019-11";68,2943480912266;61,0662380929734;27,0518376808113;53,6253335284892;0;210,0377573935;0,325152719866832;0,290739335873632;0,128795117680343;0,255312826579192;0;11;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;61,2736975248132;56,830629333051;49,1320643446997;54,8112652598155;0;222,047656462379
"2019-12-31";157,540894;129,963882;90,954483;142,899994;309,500641;2019-12-31;"2019-12";70,209415573795;59,1136637561683;27,0820215551904;55,5858101253684;0;211,990911010522;0,331190687558818;0,278849991607585;0,12775086170485;0,262208459128747;0;12;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;56,0018416361633;56,0018416361633;56,0018416361633;56,0018416361633;0;224,007366544653
"2020-01-31";157,444595;139,959595;91,063919;149,330002;309,375641;2020-01-31;"2020-01";70,1664991199228;63,6601824365288;27,1146065143168;58,0869803059116;0;219,02826837668;0,320353622114439;0,290648247864734;0,123795009271067;0,265203120749761;0;1;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;55,9676097538196;60,3090255079603;56,069222784834;58,5217318030954;0;230,867589849709
"2020-02-28";144,850571;149,233994;91,171478;148,380005;284,883667;2020-02-28;"2020-02";64,5538671085648;67,8786137082766;27,1466325900019;57,7174466804472;0;217,29656008729;0,297077261980737;0,312377764659546;0,124928956901558;0,265616016458159;0;2;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;51,490749684649;64,3053929300153;56,135448240533;58,149432406436;0;230,081023261633
"2020-03-31";124,737053;158,750122;91,357925;148,050003;249,309891;2020-03-31;"2020-03";55,5901097751007;72,2069946568593;27,2021478489133;57,5890811851135;0;212,588333465987;0,261491817865889;0,339656431186108;0,127956917510083;0,27089483343792;0;3;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;44,3408978513712;68,4059221312395;56,2502460495376;58,0201061606727;0;227,017172192821
"2020-04-30";141,118988;160,685242;91,339981;158,800003;280,96814;2020-04-30;"2020-04";62,8908559694056;73,0871779142957;27,1968049589451;61,7706590992995;0;224,945497941946;0,279582639105036;0,324910605382101;0,120903975441927;0,274602780070937;0;4;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;50,1642653991263;69,2397713678064;56,2391976986133;62,2329810582655;0;237,876215523811
"2020-05-29";148,734238;157,854065;91,324013;162,910004;294,354889;2020-05-29;"2020-05";66,2846557528976;71,799425943235;27,1920504300211;63,3693836954746;0;228,645515821628;0,289901402678756;0,314020704430729;0,118926672724403;0,277151220166113;0;5;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;52,8712960226785;68,0198083784125;56,2293659962304;63,8436712947288;0;240,96414169205
"2020-06-30";152,152435;158,385468;91,324013;167,369995;299,575165;2020-06-30;"2020-06";67,8080038029988;72,0411329296501;27,1920504300211;65,1042487990158;0;232,145435961686;0,292092771594227;0,31032758680442;0,117133685258016;0,280445956343337;0;6;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;54,0863794350857;68,2487915866164;56,2293659962304;65,5915209809976;0;244,15605799893
"2020-07-31";160,890991;165,410126;91,334;185,429993;317,217773;2020-07-31;"2020-07";71,7024142899603;75,2362765697429;27,1950240948735;72,1292989168803;0;246,263013871457;0,291161929527051;0,305511880923436;0,11043081000003;0,292895379549484;0;7;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;57,192717204381;71,2757386030513;56,2355151202095;72,6691500251628;0;257,373120952805
"2020-08-31";172,322113;157,062622;91,334;184,830002;339,358521;2020-08-31;"2020-08";76,7967893096472;71,4394405791154;27,1950240948735;71,8959120225258;0;247,327166006162;0,310506890730046;0,288845910996027;0,109955669383265;0,290691528890662;0;8;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;61,2561947416334;67,6787731240944;56,2355151202095;72,4340163486343;0;257,604499334572
"2020-09-30";166,226074;158,277359;91,314034;177,119995;326,651794;2020-09-30;"2020-09";74,080038600431;71,9919598903666;27,1890791471971;68,8968427211845;0;242,157920359179;0,305916232227929;0,297293434728812;0,112278298008461;0,284512035034797;0;9;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;59,0892055744533;68,2022070817195;56,2232217979539;69,4125005392794;0;252,927134993406
"2020-10-30";162,985703;152,919327;91,324013;176,199997;318,507141;2020-10-30;"2020-10";72,6359401928627;69,5548758546436;27,1920504300211;68,5389782264966;0;237,921844704024;0,305293279325495;0,292343378310513;0,114289843641084;0,288073498722908;0;10;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;57,9373348507514;65,8934144007999;56,2293659962304;69,051957610904;0;249,112072858686
"2020-11-30";182,223068;155,463745;91,314034;166,669998;353,153381;2020-11-30;"2020-11";81,2092326221274;70,7121963947237;27,1890791471971;64,8319611715557;0;243,942469335604;0,332903216251385;0,289872430115649;0,111456931715288;0,265767421917678;0;11;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;64,7757362389464;66,9898120437405;56,2232217979539;65,317195419166;0;253,305965499807
"2020-12-31";190,744431;153,555222;91,317024;178,360001;366,237091;2020-12-31;"2020-12";85,0068492341174;69,8441106992463;27,1899694303561;69,3791852051899;0;251,42011456891;0,338106795392532;0,277798420460521;0,108145561372353;0,275949222774594;0;12;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;65,0239516912885;65,0239516912885;65,0239516912885;65,0239516912885;0;260,095806765154
"2021-01-29";190,107437;147,976898;91,317024;172,610001;362,504974;2021-01-29;"2021-01";84,7229675363024;67,3068275388451;27,1899694303561;67,1425272510904;0;246,362291756594;0,343895841089223;0,273202636080948;0,110365791925738;0,272535730904092;0;1;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;64,8068031912432;62,6617743223263;65,0239516912885;62,9276984947833;0;255,420227699641
"2021-02-26";196,075546;139,493423;91,307053;161,809998;372,584595;2021-02-26;"2021-02";87,3827051722378;63,4481455656961;27,1870005295607;62,9414989703516;0;240,959350237846;0,362645006661846;0,263314727164842;0,112828161690862;0,26121210448245;0;2;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;66,8413057414348;59,0693919768125;65,0168516589625;58,9903870493894;0;249,917936426599
"2021-03-31";203,228226;132,17662;91,297073;159,960007;389,499695;2021-03-31;"2021-03";90,5703567707261;60,1201206894299;27,1840289489832;62,2218820859755;0;240,096388495115;0,377224985925055;0,250399937567796;0,113221315486535;0,259153761020614;0;3;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;69,2796234230831;55,9710444337594;65,0097452180224;58,3159436498667;0;248,576356724732
"2021-04-30";213,463898;135,474579;91,297073;165,660004;410,108337;2021-04-30;"2021-04";95,1319695106224;61,6201869879084;27,1840289489832;64,4390896735221;0;248,375275121036;0,383017067476879;0,2480930799488;0,109447403473377;0,259442449100943;0;4;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;72,7689197457415;57,3675864979287;65,0097452180224;60,3939674640092;0;255,540218925702
"2021-05-28";214,437271;135,477524;91,287094;178,380005;412,801086;2021-05-28;"2021-05";95,5657613200386;61,6215265119137;27,1810576661592;69,3869664409662;0;253,755311939078;0,376605953939527;0,242838370716385;0,107115226311735;0,273440449032353;0;5;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;73,1007383922823;57,368833577222;65,0026394891505;65,0312444650177;0;260,503455923672
"2021-06-30";219,759583;141,464401;91,267136;165,630005;422,059174;2021-06-30;"2021-06";97,937694127665;64,3446387218701;27,1751151005113;64,4274205427456;0;253,884868492792;0,385756326121679;0,253440227075592;0,107037159251902;0,253766287550826;0;6;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;74,9150915377954;59,9040153558637;64,9884280314069;60,3830308553758;0;260,190565780442
"2021-07-30";223,576447;146,722153;91,257156;169,820007;432,362701;2021-07-30;"2021-07";99,6387114569475;66,7361107143836;27,1721435199338;66,0572642472661;0;259,604229938531;0,38381004608646;0,257068656894325;0,104667568499818;0,254453728519397;0;7;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;76,216243970121;62,1304444385085;64,9813215904668;61,9105621746563;0;265,238572173753
"2021-08-31";229,967438;146,223022;91,247185;169,690002;445,229736;2021-08-31;"2021-08";102,486909989116;66,509082545863;27,1691746191384;66,0066943833839;0;262,171861537502;0,390914987550853;0,25368505283451;0,103631161863845;0,251768797750792;0;8;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;78,3949051654429;61,9190841890236;64,9742215581408;61,8631668012978;0;267,151377713905
"2021-09-30";219,70134;141,972321;91,257156;164,220001;424,479614;2021-09-30;"2021-09";97,9117376481286;64,575664539451;27,1721435199338;63,8789515580653;0;253,538497265579;0,386180949655023;0,254697670120718;0,107171667470567;0,251949712753692;0;9;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;74,8952367509557;60,119097364231;64,9813215904668;59,8689916567524;0;259,864647362406
"2021-10-29";234,393616;145,47197;91,247185;166,649994;454,262604;2021-10-29;"2021-10";104,459473192964;66,1674689013014;27,1691746191384;64,8241799357794;0;262,620296649183;0,397758568266733;0,25195108582826;0,103454207332009;0,246836138572997;0;10;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;79,9037701055105;61,6010463630899;64,9742215581408;60,7548839339237;0;267,233921960665
"2021-11-30";230,970352;149,503708;91,227226;165,5;450,612701;2021-11-30;"2021-11";102,933866991981;68,0012922745134;27,1632317557369;64,3768506788634;0;262,475241701094;0,392166005162503;0,259076977446707;0,103488738898544;0,245268278492245;0;11;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;78,7367942111395;63,3083118896503;64,9600093883289;60,3356354820173;0;267,340750971136
"2021-12-31";239,731125;146,493011;91,227226;170,960007;471,452515;2021-12-31;"2021-12";106,838178670602;66,6318861949866;27,1632317557369;66,5007059981658;0;267,134002619491;0,39994226726271;0,24943244042915;0,101683917020584;0,248941375287556;0;12;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;67,7607232910165;67,7607232910165;67,7607232910165;67,7607232910165;0;271,042893164066
"2022-01-31";225,204666;140,75943;91,227226;168,089996;446,587494;2022-01-31;"2022-01";100,364340857122;64,023984875505;27,1632317557369;65,3843176622523;0;256,935875150616;0,390620191899198;0,249182738058568;0,105719887266867;0,254477182775367;0;1;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;63,6547759773446;65,1086404854578;67,7607232910165;66,6231822682604;0;263,147322022079
"2022-02-28";219,604599;138,460815;91,207283;178,380005;433,405579;2022-02-28;"2022-02";97,8686242132637;62,9784670583711;27,1572936563925;69,3869664409662;0;257,391351368993;0,380232761096002;0,244679810426442;0,105509736484735;0,26957769199282;0;2;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;62,0719002018351;64,0454101381235;67,7459102558751;70,7016709437497;0;264,564891539583
"2022-03-31";226,76358;130,92247;91,249191;180,649994;449,697449;2022-03-31;"2022-03";101,059083905043;59,5496744988506;27,1697719127895;70,2699558240216;0;258,048486140705;0,391628276594264;0,23076932319758;0,105289406340384;0,272312993867772;0;3;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;64,0954077066976;60,5585290498699;67,7770382043636;71,6013907039545;0;264,032365664886
"2022-04-29";206,056351;118,584511;91,239204;176,910004;410,227936;2022-04-29;"2022-04";91,8307343043183;53,937792577969;27,166798247937;68,8151595837168;0;241,750484713941;0,379857498167914;0,223113482654616;0,112375362060113;0,284653657117356;0;4;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;58,2424471685418;54,8515740213129;67,7696201738789;70,1190298176382;0;250,982671181372
"2022-05-31";205,538422;115,912445;91,26915;171,139999;411,153931;2022-05-31;"2022-05";91,5999149184722;52,7224117457907;27,175714776191;66,570720004857;0;238,068761445311;0,38476242898216;0,221458755973333;0,114150695837655;0,279628119206852;0;5;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;58,0960529794126;53,6156029425197;67,7918631238034;67,8320638830101;0;247,335582928746
"2022-06-30";188,619995;114,435066;91,340027;168,460007;377,25;2022-06-30;"2022-06";84,0600765822881;52,0504305453028;27,1968186556091;65,5282460181226;0;228,835571801323;0,367338329091903;0,227457777370791;0,118848736852947;0,286355156684359;0;6;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;53,3140087185088;52,9322374431584;67,8445083372477;66,7698376961912;0;240,860592195106
"2022-07-29";206,25;117,217003;91,373001;164,100006;411,98999;2022-07-29;"2022-07";91,9170355989933;53,3157858569335;27,2066367816575;63,8322754239432;0;236,271733661527;0,389031028699648;0,225654525112646;0,115149774202921;0,270164671984786;0;7;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;58,2971826406444;54,2190296387945;67,8690003906375;65,0417328224615;0;245,426945492538
"2022-08-03";207,949997;119,349998;91,379997;164,449997;414,450012;2022-08-03;"2022-08";92,6746534645311;54,2859719369675;27,2087198655974;63,9684163202933;0;238,137761587389;0,389164040372162;0,227960368717274;0,114256217427376;0,268619373483188;0;8;0,282653006742518;0,462552601168233;0,742768647717256;0,396354237930141;0;58,7776919041477;55,2056520243234;67,8741968000969;65,1804532385489;0;247,037993967117
